Operation,Plate Barcode,Loop,Repeat,Well ID,Row,Column,Sample Type,Time [hhh:mm:ss.sss],Measurement Time,Point X,Point Y,Exc WL[nm],Ems WL Channel 1[nm],Ems WL Channel 2[nm],Window,Window Start[µs],Signal Channel 1,Signal Channel 2,Result Channel 1,Result Channel 2,Result mP,Result HTRFRatio,Result Ratio,Step,Temperature current[°C]
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B06,2,6,Undefined,002:57:03.645,2024-09-16 23:45:41 -07:00,,,485 / 20,535 / 40,,,,22803754,,22803754,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B07,2,7,Undefined,002:57:04.346,2024-09-16 23:45:41 -07:00,,,485 / 20,535 / 40,,,,1326102,,1326102,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B08,2,8,Undefined,002:57:05.060,2024-09-16 23:45:42 -07:00,,,485 / 20,535 / 40,,,,9692013,,9692013,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B09,2,9,Undefined,002:57:05.772,2024-09-16 23:45:43 -07:00,,,485 / 20,535 / 40,,,,1323900,,1323900,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B10,2,10,Undefined,002:57:06.480,2024-09-16 23:45:43 -07:00,,,485 / 20,535 / 40,,,,66938824,,66938824,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B11,2,11,Undefined,002:57:07.190,2024-09-16 23:45:44 -07:00,,,485 / 20,535 / 40,,,,1366508,,1366508,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B12,2,12,Undefined,002:57:07.891,2024-09-16 23:45:45 -07:00,,,485 / 20,535 / 40,,,,1351657,,1351657,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B13,2,13,Undefined,002:57:08.599,2024-09-16 23:45:45 -07:00,,,485 / 20,535 / 40,,,,1352785,,1352785,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B14,2,14,,002:57:09.302,2024-09-16 23:45:46 -07:00,,,485 / 20,535 / 40,,,,92191058,,92191058,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B15,2,15,,002:57:10.006,2024-09-16 23:45:47 -07:00,,,485 / 20,535 / 40,,,,1365719,,1365719,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B16,2,16,,002:57:10.720,2024-09-16 23:45:48 -07:00,,,485 / 20,535 / 40,,,,1352266,,1352266,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,60,B17,2,17,,002:57:11.424,2024-09-16 23:45:48 -07:00,,,485 / 20,535 / 40,,,,1313539,,1313539,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B01,2,1,Undefined,003:00:00.104,2024-09-16 23:48:37 -07:00,,,485 / 20,535 / 40,,,,1317701,,1317701,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B02,2,2,Undefined,003:00:00.818,2024-09-16 23:48:38 -07:00,,,485 / 20,535 / 40,,,,48447789,,48447789,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B03,2,3,Undefined,003:00:01.527,2024-09-16 23:48:38 -07:00,,,485 / 20,535 / 40,,,,1325511,,1325511,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B04,2,4,Undefined,003:00:02.228,2024-09-16 23:48:39 -07:00,,,485 / 20,535 / 40,,,,87822924,,87822924,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B05,2,5,Undefined,003:00:02.930,2024-09-16 23:48:40 -07:00,,,485 / 20,535 / 40,,,,1308632,,1308632,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B06,2,6,Undefined,003:00:03.643,2024-09-16 23:48:41 -07:00,,,485 / 20,535 / 40,,,,22836908,,22836908,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B07,2,7,Undefined,003:00:04.346,2024-09-16 23:48:41 -07:00,,,485 / 20,535 / 40,,,,1325616,,1325616,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B08,2,8,Undefined,003:00:05.060,2024-09-16 23:48:42 -07:00,,,485 / 20,535 / 40,,,,9721228,,9721228,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B09,2,9,Undefined,003:00:05.771,2024-09-16 23:48:43 -07:00,,,485 / 20,535 / 40,,,,1326564,,1326564,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B10,2,10,Undefined,003:00:06.482,2024-09-16 23:48:43 -07:00,,,485 / 20,535 / 40,,,,67292583,,67292583,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B11,2,11,Undefined,003:00:07.197,2024-09-16 23:48:44 -07:00,,,485 / 20,535 / 40,,,,1369702,,1369702,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B12,2,12,Undefined,003:00:07.902,2024-09-16 23:48:45 -07:00,,,485 / 20,535 / 40,,,,1351335,,1351335,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B13,2,13,Undefined,003:00:08.608,2024-09-16 23:48:46 -07:00,,,485 / 20,535 / 40,,,,1352832,,1352832,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B14,2,14,,003:00:09.321,2024-09-16 23:48:46 -07:00,,,485 / 20,535 / 40,,,,92468889,,92468889,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B15,2,15,,003:00:10.032,2024-09-16 23:48:47 -07:00,,,485 / 20,535 / 40,,,,1368923,,1368923,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B16,2,16,,003:00:10.747,2024-09-16 23:48:48 -07:00,,,485 / 20,535 / 40,,,,1352970,,1352970,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,61,B17,2,17,,003:00:11.452,2024-09-16 23:48:48 -07:00,,,485 / 20,535 / 40,,,,1313732,,1313732,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B01,2,1,Undefined,003:03:00.106,2024-09-16 23:51:37 -07:00,,,485 / 20,535 / 40,,,,1318722,,1318722,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B02,2,2,Undefined,003:03:00.822,2024-09-16 23:51:38 -07:00,,,485 / 20,535 / 40,,,,48477196,,48477196,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B03,2,3,Undefined,003:03:01.531,2024-09-16 23:51:38 -07:00,,,485 / 20,535 / 40,,,,1326596,,1326596,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B04,2,4,Undefined,003:03:02.242,2024-09-16 23:51:39 -07:00,,,485 / 20,535 / 40,,,,88264823,,88264823,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B05,2,5,Undefined,003:03:02.947,2024-09-16 23:51:40 -07:00,,,485 / 20,535 / 40,,,,1312684,,1312684,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B06,2,6,Undefined,003:03:03.661,2024-09-16 23:51:41 -07:00,,,485 / 20,535 / 40,,,,22840590,,22840590,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B07,2,7,Undefined,003:03:04.365,2024-09-16 23:51:41 -07:00,,,485 / 20,535 / 40,,,,1325985,,1325985,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B08,2,8,Undefined,003:03:05.068,2024-09-16 23:51:42 -07:00,,,485 / 20,535 / 40,,,,9742552,,9742552,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B09,2,9,Undefined,003:03:05.791,2024-09-16 23:51:43 -07:00,,,485 / 20,535 / 40,,,,1324642,,1324642,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B10,2,10,Undefined,003:03:06.503,2024-09-16 23:51:43 -07:00,,,485 / 20,535 / 40,,,,67244036,,67244036,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B11,2,11,Undefined,003:03:07.221,2024-09-16 23:51:44 -07:00,,,485 / 20,535 / 40,,,,1368972,,1368972,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B12,2,12,Undefined,003:03:07.924,2024-09-16 23:51:45 -07:00,,,485 / 20,535 / 40,,,,1350318,,1350318,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B13,2,13,Undefined,003:03:08.628,2024-09-16 23:51:46 -07:00,,,485 / 20,535 / 40,,,,1351972,,1351972,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B14,2,14,,003:03:09.339,2024-09-16 23:51:46 -07:00,,,485 / 20,535 / 40,,,,92611589,,92611589,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B15,2,15,,003:03:10.041,2024-09-16 23:51:47 -07:00,,,485 / 20,535 / 40,,,,1367859,,1367859,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B16,2,16,,003:03:10.751,2024-09-16 23:51:48 -07:00,,,485 / 20,535 / 40,,,,1353437,,1353437,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,62,B17,2,17,,003:03:11.453,2024-09-16 23:51:48 -07:00,,,485 / 20,535 / 40,,,,1315983,,1315983,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B01,2,1,Undefined,003:06:00.108,2024-09-16 23:54:37 -07:00,,,485 / 20,535 / 40,,,,1317284,,1317284,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B02,2,2,Undefined,003:06:00.840,2024-09-16 23:54:38 -07:00,,,485 / 20,535 / 40,,,,48595823,,48595823,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B03,2,3,Undefined,003:06:01.543,2024-09-16 23:54:38 -07:00,,,485 / 20,535 / 40,,,,1323947,,1323947,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B04,2,4,Undefined,003:06:02.245,2024-09-16 23:54:39 -07:00,,,485 / 20,535 / 40,,,,88418085,,88418085,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B05,2,5,Undefined,003:06:02.954,2024-09-16 23:54:40 -07:00,,,485 / 20,535 / 40,,,,1311075,,1311075,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B06,2,6,Undefined,003:06:03.661,2024-09-16 23:54:41 -07:00,,,485 / 20,535 / 40,,,,22797706,,22797706,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B07,2,7,Undefined,003:06:04.366,2024-09-16 23:54:41 -07:00,,,485 / 20,535 / 40,,,,1325897,,1325897,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B08,2,8,Undefined,003:06:05.068,2024-09-16 23:54:42 -07:00,,,485 / 20,535 / 40,,,,9790686,,9790686,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B09,2,9,Undefined,003:06:05.780,2024-09-16 23:54:43 -07:00,,,485 / 20,535 / 40,,,,1324500,,1324500,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B10,2,10,Undefined,003:06:06.481,2024-09-16 23:54:43 -07:00,,,485 / 20,535 / 40,,,,67180750,,67180750,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B11,2,11,Undefined,003:06:07.191,2024-09-16 23:54:44 -07:00,,,485 / 20,535 / 40,,,,1372844,,1372844,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B12,2,12,Undefined,003:06:07.901,2024-09-16 23:54:45 -07:00,,,485 / 20,535 / 40,,,,1348291,,1348291,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B13,2,13,Undefined,003:06:08.604,2024-09-16 23:54:46 -07:00,,,485 / 20,535 / 40,,,,1354124,,1354124,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B14,2,14,,003:06:09.306,2024-09-16 23:54:46 -07:00,,,485 / 20,535 / 40,,,,92098300,,92098300,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B15,2,15,,003:06:10.014,2024-09-16 23:54:47 -07:00,,,485 / 20,535 / 40,,,,1368850,,1368850,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B16,2,16,,003:06:10.717,2024-09-16 23:54:48 -07:00,,,485 / 20,535 / 40,,,,1357983,,1357983,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,63,B17,2,17,,003:06:11.426,2024-09-16 23:54:48 -07:00,,,485 / 20,535 / 40,,,,1317061,,1317061,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B01,2,1,Undefined,003:09:00.110,2024-09-16 23:57:37 -07:00,,,485 / 20,535 / 40,,,,1319352,,1319352,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B02,2,2,Undefined,003:09:00.823,2024-09-16 23:57:38 -07:00,,,485 / 20,535 / 40,,,,48523173,,48523173,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B03,2,3,Undefined,003:09:01.532,2024-09-16 23:57:38 -07:00,,,485 / 20,535 / 40,,,,1324090,,1324090,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B04,2,4,Undefined,003:09:02.233,2024-09-16 23:57:39 -07:00,,,485 / 20,535 / 40,,,,87759838,,87759838,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B05,2,5,Undefined,003:09:02.943,2024-09-16 23:57:40 -07:00,,,485 / 20,535 / 40,,,,1312944,,1312944,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B06,2,6,Undefined,003:09:03.649,2024-09-16 23:57:41 -07:00,,,485 / 20,535 / 40,,,,22864940,,22864940,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B07,2,7,Undefined,003:09:04.351,2024-09-16 23:57:41 -07:00,,,485 / 20,535 / 40,,,,1327316,,1327316,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B08,2,8,Undefined,003:09:05.058,2024-09-16 23:57:42 -07:00,,,485 / 20,535 / 40,,,,9823902,,9823902,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B09,2,9,Undefined,003:09:05.764,2024-09-16 23:57:43 -07:00,,,485 / 20,535 / 40,,,,1325861,,1325861,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B10,2,10,Undefined,003:09:06.473,2024-09-16 23:57:43 -07:00,,,485 / 20,535 / 40,,,,67683448,,67683448,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B11,2,11,Undefined,003:09:07.175,2024-09-16 23:57:44 -07:00,,,485 / 20,535 / 40,,,,1371714,,1371714,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B12,2,12,Undefined,003:09:07.877,2024-09-16 23:57:45 -07:00,,,485 / 20,535 / 40,,,,1348513,,1348513,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B13,2,13,Undefined,003:09:08.587,2024-09-16 23:57:45 -07:00,,,485 / 20,535 / 40,,,,1353220,,1353220,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B14,2,14,,003:09:09.291,2024-09-16 23:57:46 -07:00,,,485 / 20,535 / 40,,,,92586531,,92586531,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B15,2,15,,003:09:10.014,2024-09-16 23:57:47 -07:00,,,485 / 20,535 / 40,,,,1370198,,1370198,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B16,2,16,,003:09:10.721,2024-09-16 23:57:48 -07:00,,,485 / 20,535 / 40,,,,1358022,,1358022,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,64,B17,2,17,,003:09:11.422,2024-09-16 23:57:48 -07:00,,,485 / 20,535 / 40,,,,1316758,,1316758,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B01,2,1,Undefined,003:12:00.112,2024-09-17 00:00:37 -07:00,,,485 / 20,535 / 40,,,,1320171,,1320171,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B02,2,2,Undefined,003:12:00.831,2024-09-17 00:00:38 -07:00,,,485 / 20,535 / 40,,,,48434593,,48434593,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B03,2,3,Undefined,003:12:01.544,2024-09-17 00:00:38 -07:00,,,485 / 20,535 / 40,,,,1328856,,1328856,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B04,2,4,Undefined,003:12:02.246,2024-09-17 00:00:39 -07:00,,,485 / 20,535 / 40,,,,88855255,,88855255,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B05,2,5,Undefined,003:12:02.948,2024-09-17 00:00:40 -07:00,,,485 / 20,535 / 40,,,,1312097,,1312097,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B06,2,6,Undefined,003:12:03.660,2024-09-17 00:00:41 -07:00,,,485 / 20,535 / 40,,,,22826109,,22826109,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B07,2,7,Undefined,003:12:04.362,2024-09-17 00:00:41 -07:00,,,485 / 20,535 / 40,,,,1325358,,1325358,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B08,2,8,Undefined,003:12:05.070,2024-09-17 00:00:42 -07:00,,,485 / 20,535 / 40,,,,9858336,,9858336,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B09,2,9,Undefined,003:12:05.782,2024-09-17 00:00:43 -07:00,,,485 / 20,535 / 40,,,,1326688,,1326688,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B10,2,10,Undefined,003:12:06.490,2024-09-17 00:00:43 -07:00,,,485 / 20,535 / 40,,,,67664020,,67664020,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B11,2,11,Undefined,003:12:07.200,2024-09-17 00:00:44 -07:00,,,485 / 20,535 / 40,,,,1372877,,1372877,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B12,2,12,Undefined,003:12:07.910,2024-09-17 00:00:45 -07:00,,,485 / 20,535 / 40,,,,1348379,,1348379,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,65,B13,2,13,Undefined,003:12:08.620,2024-09-17 00:00:46 -07:00,,,485 / 20,535 / 40,,,,1355440,,1355440,,,,,1,
